iter	Passed	Remaining
3245	17518	1435
3246	17525	1430
3247	17531	1424
3248	17537	1419
3249	17544	1414
3250	17549	1408
3251	17556	1403
3252	17562	1398
3253	17569	1393
3254	17576	1387
3255	17581	1382
3256	17586	1376
3257	17592	1371
3258	17598	1366
3259	17604	1360
3260	17610	1355
3261	17615	1350
3262	17621	1344
3263	17627	1339
3264	17632	1333
3265	17639	1328
3266	17645	1323
3267	17650	1317
3268	17657	1312
3269	17662	1307
3270	17669	1301
3271	17675	1296
3272	17680	1291
3273	17686	1285
3274	17692	1280
3275	17697	1274
3276	17705	1269
3277	17712	1264
3278	17719	1259
3279	17726	1253
3280	17731	1248
3281	17737	1243
3282	17743	1237
3283	17748	1232
3284	17755	1226
3285	17762	1221
3286	17768	1216
3287	17774	1210
3288	17779	1205
3289	17785	1200
3290	17791	1194
3291	17797	1189
3292	17803	1184
3293	17809	1178
3294	17814	1173
3295	17820	1167
3296	17826	1162
3297	17832	1157
3298	17839	1151
3299	17845	1146
3300	17851	1141
3301	17856	1135
3302	17861	1130
3303	17867	1124
3304	17873	1119
3305	17878	1114
3306	17884	1108
3307	17890	1103
3308	17896	1097
3309	17902	1092
3310	17908	1087
3311	17914	1081
3312	17920	1076
3313	17925	1071
3314	17931	1065
3315	17937	1060
3316	17942	1054
3317	17947	1049
3318	17953	1043
3319	17958	1038
3320	17964	1033
3321	17969	1027
3322	17975	1022
3323	17980	1016
3324	17986	1011
3325	17992	1006
3326	17998	1000
3327	18004	995
3328	18010	990
3329	18016	984
3330	18022	979
3331	18028	973
3332	18034	968
3333	18040	963
3334	18046	957
3335	18051	952
3336	18057	946
3337	18063	941
3338	18068	936
3339	18074	930
3340	18081	925
3341	18086	920
3342	18092	914
3343	18098	909
3344	18104	903
3345	18111	898
3346	18117	893
3347	18122	887
3348	18128	882
3349	18134	876
3350	18139	871
3351	18145	866
3352	18151	860
3353	18156	855
3354	18162	849
3355	18168	844
3356	18173	839
3357	18179	833
3358	18184	828
3359	18190	822
3360	18196	817
3361	18201	812
3362	18209	806
3363	18215	801
3364	18221	796
3365	18228	790
3366	18233	785
3367	18238	779
3368	18246	774
3369	18251	769
3370	18258	763
3371	18263	758
3372	18268	752
3373	18275	747
3374	18280	742
3375	18285	736
3376	18291	731
3377	18296	725
3378	18302	720
3379	18310	715
3380	18316	709
3381	18321	704
3382	18327	698
3383	18332	693
3384	18338	688
3385	18344	682
3386	18350	677
3387	18355	671
3388	18361	666
3389	18366	660
3390	18372	655
3391	18377	650
3392	18383	644
3393	18389	639
3394	18394	633
3395	18399	628
3396	18406	623
3397	18412	617
3398	18418	612
3399	18424	606
3400	18430	601
3401	18436	596
3402	18441	590
3403	18446	585
3404	18453	579
3405	18460	574
3406	18465	569
3407	18471	563
3408	18476	558
3409	18482	552
3410	18487	547
3411	18493	542
3412	18499	536
3413	18505	531
3414	18514	525
3415	18522	520
3416	18529	515
3417	18536	509
3418	18542	504
3419	18548	498
3420	18554	493
3421	18559	488
3422	18565	482
3423	18570	477
3424	18576	471
3425	18582	466
3426	18588	461
3427	18593	455
3428	18600	450
3429	18605	444
3430	18612	439
3431	18618	433
3432	18623	428
3433	18629	423
3434	18635	417
3435	18641	412
3436	18648	406
3437	18654	401
3438	18660	396
3439	18666	390
3440	18671	385
3441	18678	379
3442	18684	374
3443	18690	369
3444	18697	363
3445	18704	358
3446	18710	352
3447	18715	347
3448	18721	341
3449	18727	336
3450	18733	331
3451	18739	325
3452	18745	320
3453	18750	314
3454	18756	309
3455	18762	304
3456	18768	298
3457	18773	293
3458	18779	287
3459	18785	282
3460	18791	276
3461	18796	271
3462	18802	266
3463	18808	260
3464	18813	255
3465	18819	249
3466	18825	244
3467	18831	238
3468	18836	233
3469	18842	228
3470	18848	222
3471	18853	217
3472	18859	211
3473	18865	206
3474	18870	200
3475	18877	195
3476	18883	190
3477	18889	184
3478	18895	179
3479	18900	173
3480	18906	168
3481	18912	162
3482	18917	157
3483	18923	152
3484	18928	146
3485	18934	141
3486	18940	135
3487	18945	130
3488	18951	124
3489	18956	119
3490	18961	114
3491	18967	108
3492	18972	103
3493	18978	97
3494	18983	92
3495	18989	86
3496	18994	81
3497	19000	76
3498	19008	70
3499	19014	65
3500	19020	59
3501	19026	54
3502	19032	48
3503	19038	43
3504	19043	38
3505	19048	32
3506	19055	27
3507	19060	21
3508	19066	16
3509	19072	10
3510	19078	5
3511	19083	0
