iter	MAE
1536	0.8356543629
1537	0.8356228832
1538	0.8355746032
1539	0.8355547615
1540	0.8355325888
1541	0.8354441732
1542	0.8354255566
1543	0.8353916774
1544	0.8353793301
1545	0.8352776135
1546	0.8352043187
1547	0.8351849565
1548	0.8351728821
1549	0.8351527034
1550	0.83510751
1551	0.8350713027
1552	0.8350183389
1553	0.8349787064
1554	0.8349284795
1555	0.8348547688
1556	0.8348287123
1557	0.8347859724
1558	0.8347384202
1559	0.8346563922
1560	0.8345957261
1561	0.8345660715
1562	0.8345373088
1563	0.8344914304
1564	0.8344423182
1565	0.8343754329
1566	0.834355443
1567	0.8342488326
1568	0.8341907227
1569	0.8341462368
1570	0.8341135068
1571	0.8340503215
1572	0.8339530574
1573	0.8339241327
1574	0.8338783896
1575	0.8337671965
1576	0.8337368402
1577	0.833701117
1578	0.8336763159
1579	0.8336366064
1580	0.8335931349
1581	0.8335266101
1582	0.8334827585
1583	0.8334459495
1584	0.8333751705
1585	0.8333443152
1586	0.8333079857
1587	0.8332672794
1588	0.8332325027
1589	0.8331849902
1590	0.8330820142
1591	0.8330572425
1592	0.833030886
1593	0.8330112059
1594	0.8329938715
1595	0.8329802838
1596	0.8328962044
1597	0.8328578749
1598	0.832814009
1599	0.8327700046
1600	0.8326334075
1601	0.8325681087
1602	0.8324758787
1603	0.8324601211
1604	0.832420803
1605	0.8323773646
1606	0.8323644551
1607	0.8322646178
1608	0.8321407209
1609	0.8320688079
1610	0.8320144491
1611	0.8319404801
1612	0.8319176524
1613	0.8318013951
1614	0.8317817852
1615	0.8317465537
1616	0.8317304264
1617	0.8317089515
1618	0.8316702908
1619	0.8316403601
1620	0.8316174119
1621	0.8315686958
1622	0.8315497217
1623	0.8314679294
1624	0.8314239118
1625	0.8314022675
1626	0.8313814796
1627	0.831276612
1628	0.8312229721
1629	0.8311782204
1630	0.8311368326
1631	0.8310879929
1632	0.8310259027
1633	0.8310085329
1634	0.8309461073
1635	0.8309118294
1636	0.8308950255
1637	0.8308854774
1638	0.830839024
1639	0.8308140197
1640	0.830774252
1641	0.8307542924
1642	0.8307221481
1643	0.8306331899
1644	0.8306139498
1645	0.8305209787
1646	0.8304352908
1647	0.8304095426
1648	0.8303662587
1649	0.8303491716
1650	0.8303052126
1651	0.8302653139
1652	0.8302413155
1653	0.8301892432
1654	0.8301278108
1655	0.8300218112
1656	0.8299410642
1657	0.8299175316
1658	0.8298671298
1659	0.8298316023
1660	0.8298067022
1661	0.8297654478
1662	0.8297429064
1663	0.8297056218
1664	0.8296722561
1665	0.8296528729
1666	0.8295352089
1667	0.8295001975
1668	0.8293870316
1669	0.8293680174
1670	0.8293235238
1671	0.8293056202
1672	0.8292735638
1673	0.8292374009
1674	0.8292151174
1675	0.8291685159
1676	0.8291506635
1677	0.8291048039
1678	0.8289931534
1679	0.8288293006
1680	0.8287917925
1681	0.8287379212
1682	0.8287165151
1683	0.8286803262
1684	0.8286158107
1685	0.8285551691
1686	0.8285234276
1687	0.828498926
1688	0.828460663
1689	0.8284328124
1690	0.8284014647
1691	0.8283600856
1692	0.8282716734
1693	0.8282132382
1694	0.8281848644
1695	0.8281477157
1696	0.8281267888
1697	0.8279282673
1698	0.8278484223
1699	0.8278017121
1700	0.8277887488
1701	0.8277661816
1702	0.8277254587
1703	0.8276874148
1704	0.8275966783
1705	0.8274755753
1706	0.8274302276
1707	0.8273746617
1708	0.8273428288
1709	0.8273059861
1710	0.8272577217
1711	0.8272150083
1712	0.827185108
1713	0.8271509882
1714	0.8271416317
1715	0.8270426586
1716	0.8270244782
1717	0.8269998145
1718	0.826951196
1719	0.8269006693
1720	0.8268532286
1721	0.8268224992
1722	0.8267464756
1723	0.8266424722
1724	0.8266070837
1725	0.8265763998
1726	0.8265368289
1727	0.8264984776
1728	0.8264198945
1729	0.826398875
1730	0.8262992153
1731	0.8262796413
1732	0.8262564966
1733	0.8262269487
1734	0.8261816326
1735	0.8261458515
1736	0.8260948596
1737	0.8260791591
1738	0.8260626944
1739	0.8259412043
1740	0.8258738063
1741	0.8258395917
1742	0.8257764517
1743	0.8257582835
1744	0.8256619523
1745	0.8256246259
1746	0.8255772535
1747	0.8255588838
1748	0.8255323347
1749	0.8253567307
1750	0.825344154
1751	0.8252887779
1752	0.825232652
1753	0.8252102828
1754	0.8251703783
1755	0.8251341889
1756	0.8250268407
1757	0.8249505889
1758	0.8248736547
1759	0.8248474682
1760	0.8248163728
1761	0.8247890648
1762	0.8247388922
1763	0.8246835279
1764	0.8246552951
1765	0.8246130446
1766	0.8245971599
1767	0.8245846609
1768	0.8245572616
1769	0.8245360432
1770	0.8245036631
1771	0.8244782291
1772	0.8244578189
1773	0.8243531848
1774	0.824317004
1775	0.8242700876
1776	0.8241785498
1777	0.8241647071
1778	0.8241379595
1779	0.8241033112
1780	0.8240821064
1781	0.8240059803
1782	0.823990023
1783	0.8238750934
1784	0.8237580403
1785	0.8237234638
1786	0.8236517994
1787	0.8236198554
1788	0.8235956246
1789	0.8235424526
1790	0.8234768654
1791	0.8234317007
1792	0.8234099215
1793	0.8233754587
1794	0.8232967798
1795	0.8232683269
1796	0.8232481147
1797	0.8232366228
1798	0.8231515237
1799	0.8231226893
1800	0.8230710496
1801	0.8230013181
1802	0.8229567499
1803	0.822928833
1804	0.822864139
1805	0.8228396335
1806	0.8228257059
1807	0.8228024544
1808	0.822736946
1809	0.8227105467
1810	0.8226697988
1811	0.8226410725
1812	0.8226071184
1813	0.8225803381
1814	0.8225289045
1815	0.8224203483
1816	0.8224050401
1817	0.8223917911
1818	0.8221982332
1819	0.8220996433
1820	0.8220903622
1821	0.8220702095
1822	0.8219965516
1823	0.8219733483
1824	0.8219598318
1825	0.8219129616
1826	0.8218799239
1827	0.8218492522
1828	0.8217885885
1829	0.8217624055
1830	0.8217254573
1831	0.8217142063
1832	0.8216770659
1833	0.821652128
1834	0.8215564145
1835	0.8215140939
1836	0.821492115
1837	0.8214674314
1838	0.8214138964
1839	0.8213618464
1840	0.8213464802
1841	0.821323093
1842	0.8212949344
1843	0.8212738624
1844	0.8212564377
1845	0.8212385224
1846	0.8211514711
1847	0.8210500717
1848	0.8209971085
1849	0.8209357467
1850	0.8208244159
1851	0.8207670934
1852	0.8207372112
1853	0.8206712839
1854	0.8206384103
1855	0.8206115719
1856	0.8205911021
1857	0.8205658392
1858	0.8204534558
1859	0.8203904617
1860	0.8203657873
1861	0.8203282819
1862	0.8203092953
1863	0.8202753301
1864	0.8202315486
1865	0.820199119
1866	0.8201646642
1867	0.8201352547
1868	0.8201140048
1869	0.8200822208
1870	0.8199839902
1871	0.8199532608
1872	0.8199121832
1873	0.8198935452
1874	0.8198319685
1875	0.8197855104
1876	0.8197257712
1877	0.8196666414
1878	0.8196300224
1879	0.8195933132
1880	0.819565214
1881	0.8195507989
1882	0.8195149371
1883	0.8194637823
1884	0.819385744
1885	0.8193605487
1886	0.8193204182
1887	0.8192788172
1888	0.8192278022
1889	0.8191687699
1890	0.8190685395
1891	0.8190414889
1892	0.8190071508
1893	0.8189101347
1894	0.8188868448
1895	0.8188580338
1896	0.8187958849
1897	0.818770166
1898	0.8187586786
1899	0.8187418424
1900	0.8186571662
1901	0.8186438405
1902	0.818617138
1903	0.8185956374
1904	0.8185617798
1905	0.8185302866
1906	0.818480307
1907	0.8184431648
1908	0.8183093855
1909	0.8182198154
1910	0.8181633861
1911	0.8181508028
1912	0.8181205983
1913	0.8180982204
1914	0.8180706232
1915	0.8180578434
1916	0.8180258332
1917	0.8179409476
1918	0.817913613
1919	0.8178973076
1920	0.8178504292
1921	0.8177686941
1922	0.8177063886
1923	0.8176806221
1924	0.8176387103
1925	0.8175898709
1926	0.8175596277
1927	0.8174964502
1928	0.8174781374
1929	0.8174562607
1930	0.8174082902
1931	0.8173779985
1932	0.8173353528
1933	0.8172401482
1934	0.8172092379
1935	0.8171723229
1936	0.817135385
1937	0.8170304046
1938	0.8170114256
1939	0.8169177877
1940	0.8168903804
1941	0.8168345681
1942	0.8168011583
1943	0.8167650653
1944	0.8166757944
1945	0.8166562272
1946	0.8166213477
1947	0.816586817
1948	0.8165711089
1949	0.8165619071
1950	0.8165386765
1951	0.8165263438
1952	0.8164871791
1953	0.8164584091
1954	0.816439145
1955	0.8164197707
1956	0.8163809659
1957	0.8163624437
1958	0.8163344057
1959	0.8163121041
1960	0.8162832322
1961	0.8162536665
1962	0.8161537159
1963	0.8161267284
1964	0.8160905113
1965	0.8160331749
1966	0.815940214
1967	0.8159087142
1968	0.8158724099
1969	0.8158491371
1970	0.8158285889
1971	0.8157503409
1972	0.8156735721
1973	0.8155397373
1974	0.8154867286
1975	0.8154605028
1976	0.8154070248
1977	0.8153959287
1978	0.8153450198
1979	0.8153195851
1980	0.8152725212
1981	0.8152601899
1982	0.8151928903
1983	0.8151833246
1984	0.8150962591
1985	0.8150845455
1986	0.8150753526
1987	0.8150267074
1988	0.8149130196
1989	0.8148983709
1990	0.8148513888
1991	0.8148143715
1992	0.8147616279
1993	0.8146884052
1994	0.814639565
1995	0.8146270418
1996	0.8145654662
1997	0.814553786
1998	0.8145101681
1999	0.8144390963
2000	0.8143510888
2001	0.8143056658
2002	0.8141740419
2003	0.8141496246
2004	0.8140894835
2005	0.8140616695
2006	0.8139963914
2007	0.8139739435
2008	0.8139128437
2009	0.8138781511
2010	0.8138574933
2011	0.8138214224
2012	0.8137729662
2013	0.8137189174
2014	0.8136869362
2015	0.8136398139
2016	0.8136125469
2017	0.8135143236
2018	0.8134933485
2019	0.8134654382
2020	0.8134391936
2021	0.8134021309
2022	0.8133962536
2023	0.8133650934
2024	0.8132612722
2025	0.813225171
2026	0.8132143175
2027	0.8131993347
2028	0.8131656092
2029	0.8131156841
2030	0.8130429415
2031	0.8130159285
2032	0.8129749818
2033	0.8129007373
2034	0.8128845515
2035	0.812865787
2036	0.812849945
2037	0.8128346776
2038	0.8128009532
2039	0.8127731916
2040	0.8127266422
2041	0.8126956332
2042	0.8126727483
2043	0.8126142644
2044	0.8125490296
2045	0.812527706
2046	0.8124981256
2047	0.8124244348
2048	0.8123679124
2049	0.8123484243
2050	0.8123269838
2051	0.8122954157
2052	0.812266215
2053	0.8122066228
2054	0.8121250575
2055	0.812107442
2056	0.8120716373
2057	0.8119584779
2058	0.8119392421
2059	0.8118916371
2060	0.8118660019
2061	0.8118205715
2062	0.8117875098
2063	0.8117617021
2064	0.8117385921
2065	0.8116885637
2066	0.8116052081
2067	0.8115087824
2068	0.8114319684
2069	0.8113219091
2070	0.8112997282
2071	0.8112812264
2072	0.8112628393
2073	0.8111166064
2074	0.8111011146
2075	0.8109768298
2076	0.8109599473
2077	0.810925705
2078	0.8109165632
2079	0.810880711
2080	0.8107380611
2081	0.8107026269
2082	0.8106749151
2083	0.8106064457
2084	0.8105660741
2085	0.8105355853
2086	0.8104118686
2087	0.8103855874
2088	0.8103580509
2089	0.8103272401
2090	0.8102878651
2091	0.8102496177
2092	0.8102363097
2093	0.8102027898
2094	0.8101825795
2095	0.810144362
2096	0.8101243333
2097	0.8100169425
2098	0.8099498498
2099	0.8098805188
2100	0.80981268
2101	0.8097908584
2102	0.8097602392
2103	0.8096971707
2104	0.8096751503
2105	0.8096548304
2106	0.8096223152
2107	0.8095705107
2108	0.8095140795
2109	0.8094787002
2110	0.8094569582
2111	0.8094250687
2112	0.8094063501
2113	0.8093809056
2114	0.8092834497
2115	0.8092119911
2116	0.8091934189
2117	0.8091162236
2118	0.8090998774
2119	0.8090683325
2120	0.8090391091
2121	0.8089886914
2122	0.8089540654
2123	0.8089302497
2124	0.808854142
2125	0.808823043
2126	0.808758868
2127	0.8087109261
2128	0.8086830074
2129	0.8085901444
2130	0.8085682381
2131	0.8085239623
2132	0.808492159
2133	0.8084589661
2134	0.8084460798
2135	0.8083925531
2136	0.8083397855
2137	0.8083158462
2138	0.8082473325
2139	0.8081876558
2140	0.8081119354
2141	0.8080941172
2142	0.8080785007
2143	0.808067318
2144	0.8080397183
2145	0.8079506093
2146	0.8079314567
2147	0.8079139586
2148	0.8078801568
2149	0.8078600659
2150	0.8078375428
2151	0.8078155112
2152	0.8078101436
2153	0.8077792176
2154	0.8077370297
2155	0.8077141591
2156	0.8076448662
2157	0.8076282199
2158	0.8075673183
2159	0.8075370954
2160	0.8074773833
2161	0.8073311784
2162	0.8073123534
2163	0.8072998912
2164	0.8072863074
2165	0.8072751975
2166	0.8071944281
2167	0.8071811326
2168	0.8071262891
2169	0.8071025169
2170	0.8070745116
2171	0.8070507808
2172	0.8069636559
2173	0.8069070098
2174	0.8068833646
2175	0.8068691185
2176	0.8068530712
2177	0.8068052669
2178	0.806792405
2179	0.8067719984
2180	0.8067413895
2181	0.806711473
2182	0.8066781912
2183	0.8065220399
2184	0.8065080756
2185	0.8064839631
2186	0.8064539807
2187	0.8064330215
2188	0.8063819406
2189	0.806372949
2190	0.8063117118
2191	0.8062914972
2192	0.8062603116
2193	0.8062288609
2194	0.8062063492
2195	0.8061540704
2196	0.8060487732
2197	0.8059896522
2198	0.8059536319
2199	0.8059338198
2200	0.8059107789
2201	0.805878323
2202	0.8058428512
2203	0.8057922577
2204	0.8056948086
2205	0.8056754401
2206	0.8056638571
2207	0.8055951175
2208	0.8055721147
2209	0.8055484823
2210	0.8055349553
2211	0.8055149992
2212	0.8053581365
2213	0.8053282995
2214	0.8053087034
2215	0.8053008669
2216	0.8052793995
2217	0.8052289546
2218	0.8052043057
2219	0.8051771005
2220	0.8051003295
2221	0.8050887431
2222	0.8050471974
2223	0.8050290257
2224	0.80496058
2225	0.8048792558
2226	0.8048656942
2227	0.8047621781
2228	0.8047372211
2229	0.8047179216
2230	0.8046982274
2231	0.8046357345
2232	0.8046289412
2233	0.8046175649
2234	0.8045987312
2235	0.8045238978
2236	0.8045088437
2237	0.8044861839
2238	0.8044725639
2239	0.8044578208
2240	0.8044212343
2241	0.8044060042
2242	0.8043098502
2243	0.8042594591
2244	0.8041950092
2245	0.8041615507
2246	0.804112197
2247	0.8040626283
2248	0.8040508617
2249	0.8040332544
2250	0.8039948494
2251	0.803889121
2252	0.8037967625
2253	0.8037715646
2254	0.8037394665
2255	0.803648559
2256	0.8036271253
2257	0.8036089958
2258	0.8035769861
2259	0.8035376561
2260	0.8035206751
2261	0.8035079122
2262	0.8034716581
2263	0.8034429102
2264	0.8033593948
2265	0.803288436
2266	0.8032293054
2267	0.8031190046
2268	0.8030962291
2269	0.803012222
2270	0.8029887033
2271	0.8029152605
2272	0.8028842624
2273	0.8028452088
2274	0.8028169785
2275	0.802794292
2276	0.8027810606
2277	0.8027563956
2278	0.8027113174
2279	0.8026854546
2280	0.8026677874
2281	0.8026047375
2282	0.8025974672
2283	0.8025250815
2284	0.802514787
2285	0.8024995844
2286	0.8024557029
2287	0.8024298328
2288	0.8023988465
2289	0.8023657272
2290	0.8023199133
2291	0.8023074788
2292	0.8022578593
2293	0.802235136
2294	0.8022214793
2295	0.802174597
2296	0.8021573193
2297	0.8020658637
2298	0.8020414622
2299	0.8020136108
2300	0.8019873468
2301	0.8019118732
2302	0.8018739066
2303	0.8018502362
2304	0.8018275086
2305	0.8017723588
2306	0.8016763935
2307	0.8016490911
2308	0.8016433839
2309	0.8016057416
2310	0.8015727669
2311	0.8015568141
2312	0.801452679
2313	0.8014075039
2314	0.8013759142
2315	0.8013495162
2316	0.8012878119
2317	0.8012718139
2318	0.8012574383
2319	0.8012382891
2320	0.8011935224
2321	0.8011828877
2322	0.8011663302
2323	0.801055516
2324	0.8010243935
2325	0.8009669494
2326	0.800957273
2327	0.8009496217
2328	0.8009220571
2329	0.8008189255
2330	0.8007816114
2331	0.8007403121
2332	0.8007223219
2333	0.8006683259
2334	0.8006226931
2335	0.8005600259
2336	0.8005483744
2337	0.8004934128
2338	0.8004658422
2339	0.8004317991
2340	0.8004001891
2341	0.8003457554
2342	0.8002074479
2343	0.8001443187
2344	0.800121136
2345	0.8000751335
2346	0.8000500971
2347	0.7999876108
2348	0.7999373235
2349	0.7999246947
2350	0.799826176
2351	0.7998141187
2352	0.7997861012
2353	0.799742281
2354	0.799726688
2355	0.7996764885
2356	0.7996490852
2357	0.7996409722
2358	0.7995949336
2359	0.7995791918
2360	0.7995639221
2361	0.799524273
2362	0.7994975274
2363	0.7994044301
2364	0.7993840886
2365	0.7993587545
2366	0.7993355047
2367	0.7992908339
2368	0.7992616163
2369	0.7992270108
2370	0.7992141507
2371	0.7991975269
2372	0.799160506
2373	0.7991086291
2374	0.799086537
2375	0.7990277848
2376	0.7990005738
2377	0.7989764928
2378	0.7989630016
2379	0.7989448394
2380	0.7989147656
2381	0.7988953414
2382	0.7988863133
2383	0.7988804948
2384	0.798828252
2385	0.7987826393
2386	0.7986860547
2387	0.7986820444
2388	0.7986355561
2389	0.7986045028
2390	0.7985224592
2391	0.7985186348
2392	0.7984980539
2393	0.7984806367
2394	0.7984573512
2395	0.7984444019
2396	0.7983953808
2397	0.7983214964
2398	0.7982954262
2399	0.7982680188
2400	0.7982338145
2401	0.7982063015
2402	0.7981769773
2403	0.79812986
2404	0.79810451
2405	0.7980810718
2406	0.7980378311
2407	0.7980246532
2408	0.7980048723
2409	0.7979847712
2410	0.7979431318
2411	0.7979330621
2412	0.7978737293
2413	0.7978617761
2414	0.7978075295
2415	0.7977932871
2416	0.7977489994
2417	0.7976917639
2418	0.7976221492
2419	0.7976065411
2420	0.7975202784
2421	0.7974849241
2422	0.7974604042
2423	0.7974330628
2424	0.7974074929
2425	0.7973454946
2426	0.7973204482
2427	0.797300137
2428	0.7972900054
2429	0.7972278751
2430	0.7971864161
2431	0.7971654567
2432	0.7971271575
2433	0.7970876114
2434	0.7970613783
2435	0.7970283773
2436	0.7970075484
2437	0.7969703349
2438	0.7969522905
2439	0.7969336729
2440	0.7968949975
2441	0.7968309645
2442	0.7968197373
2443	0.796796303
2444	0.7967760764
2445	0.7967296976
2446	0.7967089052
2447	0.7966751666
2448	0.796664191
2449	0.7966425119
2450	0.7966227534
2451	0.7965865387
2452	0.7965753221
2453	0.7965518342
2454	0.7965187887
2455	0.7964839475
2456	0.7964692895
2457	0.7963987853
2458	0.7963651533
2459	0.7963400353
2460	0.796306631
2461	0.7962992923
2462	0.7962675461
2463	0.7962414416
2464	0.7961799192
2465	0.7961704052
2466	0.7961549397
2467	0.7961336913
2468	0.796110692
2469	0.796101628
2470	0.7960780031
2471	0.7960671141
2472	0.7960524005
2473	0.7960188402
2474	0.7960007451
2475	0.795987957
2476	0.795967793
2477	0.7959263562
2478	0.7959117736
2479	0.7958692199
2480	0.7958495463
2481	0.7958320176
2482	0.7958151907
2483	0.7957560907
2484	0.7957422574
2485	0.7957100487
2486	0.7956800166
2487	0.7956658282
2488	0.7956445192
2489	0.7956316379
2490	0.7956188005
2491	0.7955842082
2492	0.7955202437
2493	0.7954849368
2494	0.7954700524
2495	0.7954316179
2496	0.7954191629
2497	0.7954047886
2498	0.7953888013
2499	0.7953689758
2500	0.7953438383
2501	0.7953197741
2502	0.7952683491
2503	0.7952508514
2504	0.7951984319
2505	0.7951856351
2506	0.7951714437
2507	0.7951251725
2508	0.795083753
2509	0.7950575996
2510	0.7950413908
2511	0.7950140093
2512	0.7949966165
2513	0.7949691736
2514	0.7949372209
2515	0.7948799816
2516	0.7948672262
2517	0.7948183087
2518	0.7947764334
2519	0.7946661645
2520	0.7946604996
2521	0.7946507706
2522	0.7945954819
2523	0.7945439412
2524	0.7945044661
2525	0.7944808287
2526	0.7944648465
2527	0.7944449686
2528	0.7944335755
2529	0.7943931769
2530	0.7943301828
2531	0.794313236
2532	0.7942941786
2533	0.7942783475
2534	0.7942474416
2535	0.7942335795
2536	0.7941983448
2537	0.7941719947
2538	0.7941182603
2539	0.7940749284
2540	0.7940351898
2541	0.7940216394
2542	0.7940043612
2543	0.793996318
2544	0.7939664362
2545	0.7938986993
2546	0.7938850122
2547	0.7938700619
2548	0.7938597258
2549	0.7938079385
2550	0.793780404
2551	0.7937675259
2552	0.7937583138
2553	0.7937290821
2554	0.7937209868
2555	0.7937104674
2556	0.7936979591
2557	0.793676262
2558	0.793658177
2559	0.7935455022
2560	0.7935274849
2561	0.7935153737
2562	0.7935065161
2563	0.793486295
2564	0.7934810324
2565	0.7934462655
2566	0.7934315545
2567	0.7933988152
2568	0.7933907861
2569	0.7933825059
2570	0.7933596521
2571	0.7933249896
2572	0.7933092344
2573	0.7932943547
2574	0.7932702152
2575	0.7932303694
2576	0.7931388424
2577	0.7930932053
2578	0.7930502237
2579	0.7929902642
2580	0.7929071685
2581	0.7928862118
2582	0.7928043879
2583	0.7927954197
2584	0.7927735763
2585	0.7927592776
2586	0.7926809138
2587	0.7926385734
2588	0.7926296979
2589	0.7926103398
2590	0.7925826376
2591	0.7925572396
2592	0.7925470257
2593	0.792531382
2594	0.7925089669
2595	0.7924992561
2596	0.7924704078
2597	0.7924666477
2598	0.7924272475
2599	0.7924013517
2600	0.7923187839
2601	0.7923035064
2602	0.7922948309
2603	0.7922646465
2604	0.7922507195
2605	0.792245382
2606	0.7922112873
2607	0.7921895006
2608	0.7921804621
2609	0.7921578364
2610	0.7921382888
2611	0.7921174055
2612	0.7920257756
2613	0.7920149518
2614	0.7919887124
2615	0.7919626903
2616	0.7919529384
2617	0.7919145163
2618	0.7918572249
2619	0.7918466055
2620	0.7918323342
2621	0.7918112329
2622	0.7917947555
2623	0.791779309
2624	0.7917370429
2625	0.7917039941
2626	0.7916922752
2627	0.7916598525
2628	0.7916428775
2629	0.7916293212
2630	0.791604389
2631	0.7915750989
2632	0.7915544347
2633	0.791533738
2634	0.791491704
2635	0.7914848101
2636	0.7914658122
2637	0.7914554549
2638	0.7914275562
2639	0.7913960157
2640	0.7913809546
2641	0.791365709
2642	0.7912852878
2643	0.7912317277
2644	0.791198228
2645	0.7911352477
2646	0.791100755
2647	0.7910180364
2648	0.7909914855
2649	0.7909550496
2650	0.7909206523
2651	0.7908977404
2652	0.7908859077
2653	0.7908768
2654	0.7908544283
2655	0.7908440849
2656	0.7908287589
2657	0.7908181034
2658	0.7908049161
2659	0.7907850713
2660	0.7907474776
2661	0.7906772955
2662	0.7906097838
2663	0.790587284
2664	0.7905258561
2665	0.790496552
2666	0.7904766235
2667	0.7904463182
2668	0.7904345186
2669	0.7904149419
2670	0.7904076329
2671	0.7903938792
2672	0.7903896035
2673	0.7903653028
2674	0.7903407858
2675	0.7902862448
2676	0.7902794849
2677	0.7902735624
2678	0.7902547769
2679	0.7902234906
2680	0.7902060538
2681	0.7901764251
2682	0.7901668912
2683	0.790152249
2684	0.7901356371
2685	0.7901141104
2686	0.7900855019
2687	0.7900692487
2688	0.7900240394
2689	0.7900193818
2690	0.7900076223
2691	0.7899986951
2692	0.7899634095
2693	0.7899357116
2694	0.789920934
2695	0.7899124316
2696	0.7899046293
2697	0.7898920568
2698	0.7898818899
2699	0.7898434286
2700	0.7898204866
2701	0.7898133384
2702	0.7897790855
2703	0.7897671971
2704	0.7897244469
2705	0.7897027101
2706	0.7896929585
2707	0.7896224532
2708	0.7896077814
2709	0.7895997324
2710	0.7895706612
2711	0.789564776
2712	0.7895622508
2713	0.7895513225
2714	0.7895353725
2715	0.7895185983
2716	0.7894924879
2717	0.7894861508
2718	0.7894724543
2719	0.7894440864
2720	0.7894281039
2721	0.7893932781
2722	0.7893853639
2723	0.7893543712
2724	0.7893428337
2725	0.7893247535
2726	0.7892604401
2727	0.7892431186
2728	0.7892348109
2729	0.7892179755
2730	0.7892044669
2731	0.7891758086
2732	0.7891511708
2733	0.7891290023
2734	0.789120654
2735	0.7890991159
2736	0.7890464209
2737	0.7890415379
2738	0.7890268981
2739	0.7890063321
2740	0.7889912421
2741	0.7889774494
2742	0.7889267929
2743	0.7889011472
2744	0.7888686906
2745	0.7888430286
2746	0.7888323696
2747	0.7888195095
2748	0.7888012669
2749	0.7887935041
2750	0.788747686
2751	0.7887266658
2752	0.7887050215
2753	0.7886909762
2754	0.7886737622
2755	0.788655005
2756	0.7886453263
2757	0.7886062262
2758	0.7885954137
2759	0.7885631461
2760	0.7885182854
2761	0.7884985548
2762	0.7884654581
2763	0.7884471929
2764	0.7884298345
2765	0.7884084619
2766	0.7883977872
2767	0.7883711482
2768	0.7883526069
2769	0.7883397819
2770	0.7882949033
2771	0.7882818628
2772	0.788272333
2773	0.7882691061
2774	0.788221795
2775	0.7882084543
2776	0.7881942754
2777	0.7881816666
2778	0.7881614907
2779	0.7881406016
2780	0.7881224075
2781	0.7881025594
2782	0.7880683312
2783	0.7880595286
2784	0.7880367928
2785	0.788007027
2786	0.7879966171
2787	0.7879641488
2788	0.787921549
2789	0.7878570263
2790	0.787813536
2791	0.7878078468
2792	0.787768414
2793	0.7877433606
2794	0.7877108073
2795	0.7876750909
2796	0.7876576423
2797	0.7876003263
2798	0.7875871178
2799	0.7875718346
2800	0.7874981893
2801	0.7874918112
2802	0.787475369
2803	0.7874589863
2804	0.7874195638
2805	0.7873855928
2806	0.7873571939
2807	0.7873342398
2808	0.7872249765
2809	0.7872155562
2810	0.7871979068
2811	0.7871708962
2812	0.7871516448
2813	0.7871301718
2814	0.7870535381
2815	0.7869986057
2816	0.7869708568
2817	0.7869454669
2818	0.7869041386
2819	0.7868870681
2820	0.7868666652
2821	0.7868442522
2822	0.7867732647
2823	0.7867607977
2824	0.7867516496
2825	0.7866677363
2826	0.7866484498
2827	0.7866161318
2828	0.7866098613
2829	0.7865923429
2830	0.786565152
2831	0.7865091557
2832	0.7864940725
2833	0.7864844763
2834	0.786455036
2835	0.786428647
2836	0.7863376201
2837	0.7863180832
2838	0.7862830064
2839	0.786259613
2840	0.7862263799
2841	0.7862109177
2842	0.7862012113
2843	0.7861910131
2844	0.7860970048
2845	0.7860861618
2846	0.7860726073
2847	0.7860536762
2848	0.7860238869
2849	0.7859845278
2850	0.7859687364
2851	0.785930143
2852	0.7859183814
2853	0.7858972712
2854	0.7858714517
2855	0.7858491613
2856	0.7858326953
2857	0.7857993675
2858	0.7857382121
2859	0.785709056
2860	0.7856834857
2861	0.7856586186
2862	0.7856445506
2863	0.7856325099
2864	0.7856167055
2865	0.7855995917
2866	0.7855850988
2867	0.785514655
2868	0.7855021567
2869	0.7854690538
2870	0.785440427
2871	0.7854233604
2872	0.7853328094
2873	0.7853202899
2874	0.785187125
2875	0.7851699002
2876	0.7851410692
2877	0.7850895849
2878	0.7850756181
2879	0.7850366079
2880	0.7850233964
2881	0.7850127887
2882	0.7850020737
2883	0.7849724603
2884	0.7849403498
2885	0.7849236979
2886	0.7848866927
2887	0.7848542595
2888	0.7848319595
2889	0.7848089942
2890	0.7847949593
2891	0.7847318433
2892	0.7847257949
2893	0.7847096857
2894	0.7846720255
2895	0.7846618004
2896	0.7846561821
2897	0.7846021944
2898	0.7845805074
2899	0.7845531547
2900	0.784504799
2901	0.7844793285
2902	0.784472204
2903	0.7844546264
2904	0.7844370012
2905	0.7844201173
2906	0.7843684433
2907	0.7843506067
2908	0.784316038
2909	0.7842938916
2910	0.7842732197
2911	0.7842471563
2912	0.7842357725
2913	0.7842247614
2914	0.7842122678
2915	0.784161789
2916	0.7841349981
2917	0.7840306717
2918	0.7839922106
2919	0.7839526695
2920	0.7839378044
2921	0.7839072024
2922	0.7838900945
2923	0.7837959206
2924	0.7837600534
2925	0.7837556798
2926	0.783736728
2927	0.783717707
2928	0.7837071413
2929	0.7836881933
2930	0.783632457
2931	0.7836178043
2932	0.7835699405
2933	0.783555819
2934	0.7835330868
2935	0.783515697
2936	0.7834909048
2937	0.7833848998
2938	0.7833743534
2939	0.7833389138
2940	0.7832608271
2941	0.7832322186
2942	0.7832163822
2943	0.7832110722
2944	0.7831982965
2945	0.783168099
2946	0.7831533703
2947	0.7831435144
2948	0.7831372613
